input_data,target_data
ম-ূ-র-্-ত-ি- -অ-ং-ক-ন-ক-া-র-ী-র,মূর্তি অংকনকারীর
ম/ূ/র/্/ত/ি/ /অ/ং/ক/ন/ক/া/র/ী/র,মূর্তি অংকনকারীর
ম*র*তি অং*ন*া*ীর,মূর্তি অংকনকারীর
ম*র্তি পুজা,মূর্তি পুজা
ম-ূ-র-্-ত-ি- -প-ু-জ-া,মূর্তি পুজা
ম/ূ/র/্/ত/ি/ /প/ু/জ/া,মূর্তি পুজা
মূর*ত* পুজ*,মূর্তি পুজা
মূর্তি*পূজা,মূর্তি পূজা
ম-ূ-র-্-ত-ি- -প-ূ-জ-া,মূর্তি পূজা
ম/ূ/র/্/ত/ি/ /প/ূ/জ/া,মূর্তি পূজা
*ূর*তি**ূ*া,মূর্তি পূজা
মূর্ত* পূজার,মূর্তি পূজার
ম-ূ-র-্-ত-ি- -প-ূ-জ-া-র,মূর্তি পূজার
ম/ূ/র/্/ত/ি/ /প/ূ/জ/া/র,মূর্তি পূজার
ম***ত**পূ*ার,মূর্তি পূজার
মূ*্তি পূজারী,মূর্তি পূজারী
ম-ূ-র-্-ত-ি- -প-ূ-জ-া-র-ী,মূর্তি পূজারী
ম/ূ/র/্/ত/ি/ /প/ূ/জ/া/র/ী,মূর্তি পূজারী
**র্তি পূজ*রী,মূর্তি পূজারী
মূর্তিপূ*া হারাম,মূর্তিপূজা হারাম
ম-ূ-র-্-ত-ি-প-ূ-জ-া- -হ-া-র-া-ম,মূর্তিপূজা হারাম
ম/ূ/র/্/ত/ি/প/ূ/জ/া/ /হ/া/র/া/ম,মূর্তিপূজা হারাম
মূর্ত*পূজা *া*াম,মূর্তিপূজা হারাম
মেক*প সুন্দরী,মেকআপ সুন্দরী
ম-ে-ক-আ-প- -স-ু-ন-্-দ-র-ী,মেকআপ সুন্দরী
ম/ে/ক/আ/প/ /স/ু/ন/্/দ/র/ী,মেকআপ সুন্দরী
*েকআপ **ন্দ**,মেকআপ সুন্দরী
মেকাপ সুন*দরী,মেকাপ সুন্দরী
ম-ে-ক-া-প- -স-ু-ন-্-দ-র-ী,মেকাপ সুন্দরী
ম/ে/ক/া/প/ /স/ু/ন/্/দ/র/ী,মেকাপ সুন্দরী
ম*কা* সু*্দর*,মেকাপ সুন্দরী
মেকা* ছাড়া,মেকাব ছাড়া
ম-ে-ক-া-ব- -ছ-া-ড়-া,মেকাব ছাড়া
ম/ে/ক/া/ব/ /ছ/া/ড়/া,মেকাব ছাড়া
মে*া* **ড়া,মেকাব ছাড়া
মে*ে সুন্দর,মেখে সুন্দর
ম-ে-খ-ে- -স-ু-ন-্-দ-র,মেখে সুন্দর
ম/ে/খ/ে/ /স/ু/ন/্/দ/র,মেখে সুন্দর
মে*ে ***্*র,মেখে সুন্দর
ম*ন্টাল হসপিটাল,মেন্টাল হসপিটাল
ম-ে-ন-্-ট-া-ল- -হ-স-প-ি-ট-া-ল,মেন্টাল হসপিটাল
ম/ে/ন/্/ট/া/ল/ /হ/স/প/ি/ট/া/ল,মেন্টাল হসপিটাল
মেন্*া* হসপিটাল,মেন্টাল হসপিটাল
ম*ন্টাল হসপিটালের,মেন্টাল হসপিটালের
ম-ে-ন-্-ট-া-ল- -হ-স-প-ি-ট-া-ল-ে-র,মেন্টাল হসপিটালের
ম/ে/ন/্/ট/া/ল/ /হ/স/প/ি/ট/া/ল/ে/র,মেন্টাল হসপিটালের
ম*ন*টাল হ*পি*ালের,মেন্টাল হসপিটালের
মেয়ের ভো*া,মেয়ের ভোদা
ম-ে-য-়-ে-র- -ভ-ো-দ-া,মেয়ের ভোদা
ম/ে/য/়/ে/র/ /ভ/ো/দ/া,মেয়ের ভোদা
মে**ে* *ো*া,মেয়ের ভোদা
মেয়*দোত্তীর্ণ গাঞ্জা,মেয়াদোত্তীর্ণ গাঞ্জা
ম-ে-য়-া-দ-ো-ত-্-ত-ী-র-্-ণ- -গ-া-ঞ-্-জ-া,মেয়াদোত্তীর্ণ গাঞ্জা
ম/ে/য়/া/দ/ো/ত/্/ত/ী/র/্/ণ/ /গ/া/ঞ/্/জ/া,মেয়াদোত্তীর্ণ গাঞ্জা
ম*য়*দোত***র*ণ গাঞ্**,মেয়াদোত্তীর্ণ গাঞ্জা
ম*রে ফেলবো,মেরে ফেলবো
ম-ে-র-ে- -ফ-ে-ল-ব-ো,মেরে ফেলবো
ম/ে/র/ে/ /ফ/ে/ল/ব/ো,মেরে ফেলবো
মের* ফেলবো,মেরে ফেলবো
মোট* সুনা,মোটা সুনা
ম-ো-ট-া- -স-ু-ন-া,মোটা সুনা
ম/ো/ট/া/ /স/ু/ন/া,মোটা সুনা
*োটা*সু**,মোটা সুনা
মোট*বুদ্ধির লোক,মোটাবুদ্ধির লোক
ম-ো-ট-া-ব-ু-দ-্-ধ-ি-র- -ল-ো-ক,মোটাবুদ্ধির লোক
ম/ো/ট/া/ব/ু/দ/্/ধ/ি/র/ /ল/ো/ক,মোটাবুদ্ধির লোক
মোটা*ুদ্ধির*ল*ক,মোটাবুদ্ধির লোক
মো*ি কসাই,মোদি কসাই
ম-ো-দ-ি- -ক-স-া-ই,মোদি কসাই
ম/ো/দ/ি/ /ক/স/া/ই,মোদি কসাই
*োদি *সা*,মোদি কসাই
ম*দির গু,মোদির গু
ম-ো-দ-ি-র- -গ-ু,মোদির গু
ম/ো/দ/ি/র/ /গ/ু,মোদির গু
মোদ*র গু,মোদির গু
মোদির পুত*রা,মোদির পুতেরা
ম-ো-দ-ি-র- -প-ু-ত-ে-র-া,মোদির পুতেরা
ম/ো/দ/ি/র/ /প/ু/ত/ে/র/া,মোদির পুতেরা
ম**ির *ু*ে*া,মোদির পুতেরা
মোদ*র পোলা,মোদির পোলা
ম-ো-দ-ি-র- -প-ো-ল-া,মোদির পোলা
ম/ো/দ/ি/র/ /প/ো/ল/া,মোদির পোলা
ম*দির*পো**,মোদির পোলা
মৌল*াদী জঙ্গীরা,মৌলবাদী জঙ্গীরা
ম-ৌ-ল-ব-া-দ-ী- -জ-ঙ-্-গ-ী-র-া,মৌলবাদী জঙ্গীরা
ম/ৌ/ল/ব/া/দ/ী/ /জ/ঙ/্/গ/ী/র/া,মৌলবাদী জঙ্গীরা
*ৌলব*দী*জ*্*ীরা,মৌলবাদী জঙ্গীরা
ম্যাও ম্*াও,ম্যাও ম্যাও
ম-্-য-া-ও- -ম-্-য-া-ও,ম্যাও ম্যাও
ম/্/য/া/ও/ /ম/্/য/া/ও,ম্যাও ম্যাও
ম্*া**ম্**ও,ম্যাও ম্যাও
রাজাকার *ীগ,রাজাকার লীগ
র-া-জ-া-ক-া-র- -ল-ী-গ,রাজাকার লীগ
র/া/জ/া/ক/া/র/ /ল/ী/গ,রাজাকার লীগ
রাজা*ার লী*,রাজাকার লীগ
র*জাকার শাবক,রাজাকার শাবক
র-া-জ-া-ক-া-র- -শ-া-ব-ক,রাজাকার শাবক
র/া/জ/া/ক/া/র/ /শ/া/ব/ক,রাজাকার শাবক
রাজাকা* শাবক,রাজাকার শাবক
রাজ*কার শাবকদের,রাজাকার শাবকদের
র-া-জ-া-ক-া-র- -শ-া-ব-ক-দ-ে-র,রাজাকার শাবকদের
র/া/জ/া/ক/া/র/ /শ/া/ব/ক/দ/ে/র,রাজাকার শাবকদের
রাজ**ার**াবক*ের,রাজাকার শাবকদের
রাজাক*রের পুত,রাজাকারের পুত
র-া-জ-া-ক-া-র-ে-র- -প-ু-ত,রাজাকারের পুত
র/া/জ/া/ক/া/র/ে/র/ /প/ু/ত,রাজাকারের পুত
রাজাক**ের প**,রাজাকারের পুত
রাজা*ারের বাচ্চা,রাজাকারের বাচ্চা
র-া-জ-া-ক-া-র-ে-র- -ব-া-চ-্-চ-া,রাজাকারের বাচ্চা
র/া/জ/া/ক/া/র/ে/র/ /ব/া/চ/্/চ/া,রাজাকারের বাচ্চা
র**া**র*র বা*্চ*,রাজাকারের বাচ্চা
রাজাকারের বা*্চার,রাজাকারের বাচ্চার
র-া-জ-া-ক-া-র-ে-র- -ব-া-চ-্-চ-া-র,রাজাকারের বাচ্চার
র/া/জ/া/ক/া/র/ে/র/ /ব/া/চ/্/চ/া/র,রাজাকারের বাচ্চার
রাজাক*রের বাচ*চার,রাজাকারের বাচ্চার
রাজাকারের বাচ্চা*া,রাজাকারের বাচ্চারা
র-া-জ-া-ক-া-র-ে-র- -ব-া-চ-্-চ-া-র-া,রাজাকারের বাচ্চারা
র/া/জ/া/ক/া/র/ে/র/ /ব/া/চ/্/চ/া/র/া,রাজাকারের বাচ্চারা
**জাকারের*ব**্চা**,রাজাকারের বাচ্চারা
রাস্তার পতিত*ই,রাস্তার পতিতাই
র-া-স-্-ত-া-র- -প-ত-ি-ত-া-ই,রাস্তার পতিতাই
র/া/স/্/ত/া/র/ /প/ত/ি/ত/া/ই,রাস্তার পতিতাই
রাস্তার *তিতা*,রাস্তার পতিতাই
রেই* হয়,রেইপ হয়
র-ে-ই-প- -হ-য়,রেইপ হয়
র/ে/ই/প/ /হ/য়,রেইপ হয়
র**প হয়,রেইপ হয়
র*ট কত,রেট কত
র-ে-ট- -ক-ত,রেট কত
র/ে/ট/ /ক/ত,রেট কত
রে* কত,রেট কত
রেট *তো,রেট কতো
র-ে-ট- -ক-ত-ো,রেট কতো
র/ে/ট/ /ক/ত/ো,রেট কতো
রেট ক**,রেট কতো
র*প করবো,রেপ করবো
র-ে-প- -ক-র-ব-ো,রেপ করবো
র/ে/প/ /ক/র/ব/ো,রেপ করবো
রে* করবো,রেপ করবো
রে* হওয়া,রেপ হওয়া
র-ে-প- -হ-ও-য়-া,রেপ হওয়া
র/ে/প/ /হ/ও/য়/া,রেপ হওয়া
রেপ*হ*য়*,রেপ হওয়া
রে* হওয়ার,রেপ হওয়ার
র-ে-প- -হ-ও-য়-া-র,রেপ হওয়ার
র/ে/প/ /হ/ও/য়/া/র,রেপ হওয়ার
র*প *ওয়*র,রেপ হওয়ার
র*প হতে,রেপ হতে
র-ে-প- -হ-ত-ে,রেপ হতে
র/ে/প/ /হ/ত/ে,রেপ হতে
*েপ হতে,রেপ হতে
রে* হলে,রেপ হলে
র-ে-প- -হ-ল-ে,রেপ হলে
র/ে/প/ /হ/ল/ে,রেপ হলে
*েপ *লে,রেপ হলে
লজ্জা *রেনা,লজ্জা করেনা
ল-জ-্-জ-া- -ক-র-ে-ন-া,লজ্জা করেনা
ল/জ/্/জ/া/ /ক/র/ে/ন/া,লজ্জা করেনা
ল**জ* *রে*া,লজ্জা করেনা
লজ্জা *াকতে,লজ্জা ঢাকতে
ল-জ-্-জ-া- -ঢ-া-ক-ত-ে,লজ্জা ঢাকতে
ল/জ/্/জ/া/ /ঢ/া/ক/ত/ে,লজ্জা ঢাকতে
ল*্জা *াকত*,লজ্জা ঢাকতে
লজ্জা ন*ই,লজ্জা নাই
ল-জ-্-জ-া- -ন-া-ই,লজ্জা নাই
ল/জ/্/জ/া/ /ন/া/ই,লজ্জা নাই
লজ*জা নাই,লজ্জা নাই
লজ্জ* নারীর,লজ্জা নারীর
ল-জ-্-জ-া- -ন-া-র-ী-র,লজ্জা নারীর
ল/জ/্/জ/া/ /ন/া/র/ী/র,লজ্জা নারীর
*জ*** ন*রীর,লজ্জা নারীর
লম*বা বেগুনর,লম্বা বেগুনর
ল-ম-্-ব-া- -ব-ে-গ-ু-ন-র,লম্বা বেগুনর
ল/ম/্/ব/া/ /ব/ে/গ/ু/ন/র,লম্বা বেগুনর
লম্বা *েগুনর,লম্বা বেগুনর
লম্বা মো*া,লম্বা মোটা
ল-ম-্-ব-া- -ম-ো-ট-া,লম্বা মোটা
ল/ম/্/ব/া/ /ম/ো/ট/া,লম্বা মোটা
লম**া*মোটা,লম্বা মোটা
লম্বামোটা *ক্ত,লম্বামোটা শক্ত
ল-ম-্-ব-া-ম-ো-ট-া- -শ-ক-্-ত,লম্বামোটা শক্ত
ল/ম/্/ব/া/ম/ো/ট/া/ /শ/ক/্/ত,লম্বামোটা শক্ত
লম্বামোটা শক*ত,লম্বামোটা শক্ত
লাগছে আন্*ি,লাগছে আন্টি
ল-া-গ-ছ-ে- -আ-ন-্-ট-ি,লাগছে আন্টি
ল/া/গ/ছ/ে/ /আ/ন/্/ট/ি,লাগছে আন্টি
*াগ** আন্টি,লাগছে আন্টি
ল*গিয়ে দিবো,লাগিয়ে দিবো
ল-া-গ-ি-য়-ে- -দ-ি-ব-ো,লাগিয়ে দিবো
ল/া/গ/ি/য়/ে/ /দ/ি/ব/ো,লাগিয়ে দিবো
**গিয়ে**িবো,লাগিয়ে দিবো
ল*ত্তি মেরে,লাত্তি মেরে
ল-া-ত-্-ত-ি- -ম-ে-র-ে,লাত্তি মেরে
ল/া/ত/্/ত/ি/ /ম/ে/র/ে,লাত্তি মেরে
লাত্*ি ম***,লাত্তি মেরে
লাত্থি ম*রে,লাত্থি মেরে
ল-া-ত-্-থ-ি- -ম-ে-র-ে,লাত্থি মেরে
ল/া/ত/্/থ/ি/ /ম/ে/র/ে,লাত্থি মেরে
*াত্থি ম*রে,লাত্থি মেরে
লাথ*খেয়ে,লাথ খেয়ে
ল-া-থ- -খ-ে-য়-ে,লাথ খেয়ে
ল/া/থ/ /খ/ে/য়/ে,লাথ খেয়ে
*াথ খ***,লাথ খেয়ে
লাথ *েরে,লাথ মেরে
ল-া-থ- -ম-ে-র-ে,লাথ মেরে
ল/া/থ/ /ম/ে/র/ে,লাথ মেরে
লাথ *ে*ে,লাথ মেরে
লাথি*মার,লাথি মার
ল-া-থ-ি- -ম-া-র,লাথি মার
ল/া/থ/ি/ /ম/া/র,লাথি মার
লাথি ম*র,লাথি মার
লিঙ্* কেটে,লিঙ্গ কেটে
ল-ি-ঙ-্-গ- -ক-ে-ট-ে,লিঙ্গ কেটে
ল/ি/ঙ/্/গ/ /ক/ে/ট/ে,লিঙ্গ কেটে
ল*ঙ্গ*কেটে,লিঙ্গ কেটে
লিঙ্* নাই,লিঙ্গ নাই
ল-ি-ঙ-্-গ- -ন-া-ই,লিঙ্গ নাই
ল/ি/ঙ/্/গ/ /ন/া/ই,লিঙ্গ নাই
*ি**গ নাই,লিঙ্গ নাই
লিঙ্গ নিস*তেজ,লিঙ্গ নিস্তেজ
ল-ি-ঙ-্-গ- -ন-ি-স-্-ত-ে-জ,লিঙ্গ নিস্তেজ
